Start profiling...
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 8 [54720/60000 (91%)]	Loss: 0.409401
Train Epoch: 8 [54880/60000 (91%)]	Loss: 0.001801
Train Epoch: 8 [55040/60000 (92%)]	Loss: 0.000837
Train Epoch: 8 [55200/60000 (92%)]	Loss: 0.006144
Train Epoch: 8 [55360/60000 (92%)]	Loss: 0.010342
Train Epoch: 8 [55520/60000 (93%)]	Loss: 0.000490
Train Epoch: 8 [55680/60000 (93%)]	Loss: 0.004739
Train Epoch: 8 [55840/60000 (93%)]	Loss: 0.024684
Train Epoch: 8 [56000/60000 (93%)]	Loss: 0.094391
Train Epoch: 8 [56160/60000 (94%)]	Loss: 0.022139
Train Epoch: 8 [56320/60000 (94%)]	Loss: 0.150612
Train Epoch: 8 [56480/60000 (94%)]	Loss: 0.213700
Train Epoch: 8 [56640/60000 (94%)]	Loss: 0.000226
Train Epoch: 8 [56800/60000 (95%)]	Loss: 0.023410
Train Epoch: 8 [56960/60000 (95%)]	Loss: 0.136465
Train Epoch: 8 [57120/60000 (95%)]	Loss: 0.001270
Train Epoch: 8 [57280/60000 (95%)]	Loss: 0.031045
Train Epoch: 8 [57440/60000 (96%)]	Loss: 0.014041
Train Epoch: 8 [57600/60000 (96%)]	Loss: 0.000022
Train Epoch: 8 [57760/60000 (96%)]	Loss: 0.005421
Train Epoch: 8 [57920/60000 (97%)]	Loss: 0.276204
Train Epoch: 8 [58080/60000 (97%)]	Loss: 0.000116
Train Epoch: 8 [58240/60000 (97%)]	Loss: 0.252849
Train Epoch: 8 [58400/60000 (97%)]	Loss: 0.001572
Train Epoch: 8 [58560/60000 (98%)]	Loss: 0.000802
Train Epoch: 8 [58720/60000 (98%)]	Loss: 0.037869
Train Epoch: 8 [58880/60000 (98%)]	Loss: 0.003581
Train Epoch: 8 [59040/60000 (98%)]	Loss: 0.038226
Train Epoch: 8 [59200/60000 (99%)]	Loss: 0.056077
Train Epoch: 8 [59360/60000 (99%)]	Loss: 0.000664
Train Epoch: 8 [59520/60000 (99%)]	Loss: 0.003459
Train Epoch: 8 [59680/60000 (99%)]	Loss: 0.104786
Train Epoch: 8 [59840/60000 (100%)]	Loss: 0.027512
6.988255500793457

Test set: Average loss: 0.0370, Accuracy: 9895/10000 (99%)

0.9173629283905029
Train Epoch: 9 [0/60000 (0%)]	Loss: 0.006520
Train Epoch: 9 [160/60000 (0%)]	Loss: 0.003903
Train Epoch: 9 [320/60000 (1%)]	Loss: 0.084264
Train Epoch: 9 [480/60000 (1%)]	Loss: 0.000334
Train Epoch: 9 [640/60000 (1%)]	Loss: 0.080928
Train Epoch: 9 [800/60000 (1%)]	Loss: 0.005319
Train Epoch: 9 [960/60000 (2%)]	Loss: 0.139694
Train Epoch: 9 [1120/60000 (2%)]	Loss: 0.000191
Train Epoch: 9 [1280/60000 (2%)]	Loss: 0.006972
Train Epoch: 9 [1440/60000 (2%)]	Loss: 0.012607
Train Epoch: 9 [1600/60000 (3%)]	Loss: 0.023509
Train Epoch: 9 [1760/60000 (3%)]	Loss: 0.016444
Train Epoch: 9 [1920/60000 (3%)]	Loss: 0.000512
Train Epoch: 9 [2080/60000 (3%)]	Loss: 0.001705
Train Epoch: 9 [2240/60000 (4%)]	Loss: 0.023665
Train Epoch: 9 [2400/60000 (4%)]	Loss: 0.003709
Train Epoch: 9 [2560/60000 (4%)]	Loss: 0.010543
Train Epoch: 9 [2720/60000 (5%)]	Loss: 0.001467
Train Epoch: 9 [2880/60000 (5%)]	Loss: 0.076320
Train Epoch: 9 [3040/60000 (5%)]	Loss: 0.002082
Train Epoch: 9 [3200/60000 (5%)]	Loss: 0.000861
Train Epoch: 9 [3360/60000 (6%)]	Loss: 0.000521
Train Epoch: 9 [3520/60000 (6%)]	Loss: 0.002572
Train Epoch: 9 [3680/60000 (6%)]	Loss: 0.000799
Train Epoch: 9 [3840/60000 (6%)]	Loss: 0.038316
Train Epoch: 9 [4000/60000 (7%)]	Loss: 0.005211
Train Epoch: 9 [4160/60000 (7%)]	Loss: 0.142004
Train Epoch: 9 [4320/60000 (7%)]	Loss: 0.002553
Train Epoch: 9 [4480/60000 (7%)]	Loss: 0.018113
Train Epoch: 9 [4640/60000 (8%)]	Loss: 0.000707
Train Epoch: 9 [4800/60000 (8%)]	Loss: 0.032716
Train Epoch: 9 [4960/60000 (8%)]	Loss: 0.290205
Train Epoch: 9 [5120/60000 (9%)]	Loss: 0.028348
Train Epoch: 9 [5280/60000 (9%)]	Loss: 0.003928
Train Epoch: 9 [5440/60000 (9%)]	Loss: 0.004012
Train Epoch: 9 [5600/60000 (9%)]	Loss: 0.002531
Train Epoch: 9 [5760/60000 (10%)]	Loss: 0.003927
Train Epoch: 9 [5920/60000 (10%)]	Loss: 0.001819
Train Epoch: 9 [6080/60000 (10%)]	Loss: 0.013759
Train Epoch: 9 [6240/60000 (10%)]	Loss: 0.000637
Train Epoch: 9 [6400/60000 (11%)]	Loss: 0.567431
Train Epoch: 9 [6560/60000 (11%)]	Loss: 0.005791
Train Epoch: 9 [6720/60000 (11%)]	Loss: 0.000083
Train Epoch: 9 [6880/60000 (11%)]	Loss: 0.002723
Train Epoch: 9 [7040/60000 (12%)]	Loss: 0.007625
Train Epoch: 9 [7200/60000 (12%)]	Loss: 0.006274
Train Epoch: 9 [7360/60000 (12%)]	Loss: 0.008018
Train Epoch: 9 [7520/60000 (13%)]	Loss: 0.000651
Train Epoch: 9 [7680/60000 (13%)]	Loss: 0.013254
Train Epoch: 9 [7840/60000 (13%)]	Loss: 0.003195
Train Epoch: 9 [8000/60000 (13%)]	Loss: 0.021288
Train Epoch: 9 [8160/60000 (14%)]	Loss: 0.000627
Train Epoch: 9 [8320/60000 (14%)]	Loss: 0.000521
Train Epoch: 9 [8480/60000 (14%)]	Loss: 0.002285
Train Epoch: 9 [8640/60000 (14%)]	Loss: 0.007711
Train Epoch: 9 [8800/60000 (15%)]	Loss: 0.343230
Train Epoch: 9 [8960/60000 (15%)]	Loss: 0.000219
Train Epoch: 9 [9120/60000 (15%)]	Loss: 0.016734
Train Epoch: 9 [9280/60000 (15%)]	Loss: 0.000041
Train Epoch: 9 [9440/60000 (16%)]	Loss: 0.016525
Train Epoch: 9 [9600/60000 (16%)]	Loss: 0.044975
Train Epoch: 9 [9760/60000 (16%)]	Loss: 0.008296
Train Epoch: 9 [9920/60000 (17%)]	Loss: 0.000562
Train Epoch: 9 [10080/60000 (17%)]	Loss: 0.002435
Train Epoch: 9 [10240/60000 (17%)]	Loss: 0.000622
Train Epoch: 9 [10400/60000 (17%)]	Loss: 0.009715
Train Epoch: 9 [10560/60000 (18%)]	Loss: 0.013170
Train Epoch: 9 [10720/60000 (18%)]	Loss: 0.006797
Train Epoch: 9 [10880/60000 (18%)]	Loss: 0.058781
Train Epoch: 9 [11040/60000 (18%)]	Loss: 0.001280
Train Epoch: 9 [11200/60000 (19%)]	Loss: 0.002081
Train Epoch: 9 [11360/60000 (19%)]	Loss: 0.004592
Train Epoch: 9 [11520/60000 (19%)]	Loss: 0.015031
Train Epoch: 9 [11680/60000 (19%)]	Loss: 0.000384
Train Epoch: 9 [11840/60000 (20%)]	Loss: 0.063353
Train Epoch: 9 [12000/60000 (20%)]	Loss: 0.005043
Train Epoch: 9 [12160/60000 (20%)]	Loss: 0.009190
Train Epoch: 9 [12320/60000 (21%)]	Loss: 0.000647
Train Epoch: 9 [12480/60000 (21%)]	Loss: 0.004871
Train Epoch: 9 [12640/60000 (21%)]	Loss: 0.014330
Train Epoch: 9 [12800/60000 (21%)]	Loss: 0.096848
Train Epoch: 9 [12960/60000 (22%)]	Loss: 0.209031
Train Epoch: 9 [13120/60000 (22%)]	Loss: 0.027857
Train Epoch: 9 [13280/60000 (22%)]	Loss: 0.002245
Train Epoch: 9 [13440/60000 (22%)]	Loss: 0.001144
Train Epoch: 9 [13600/60000 (23%)]	Loss: 0.017306
Train Epoch: 9 [13760/60000 (23%)]	Loss: 0.000067
Train Epoch: 9 [13920/60000 (23%)]	Loss: 0.021352
Train Epoch: 9 [14080/60000 (23%)]	Loss: 0.041803
Train Epoch: 9 [14240/60000 (24%)]	Loss: 0.000294
Train Epoch: 9 [14400/60000 (24%)]	Loss: 0.016185
Train Epoch: 9 [14560/60000 (24%)]	Loss: 0.016008
Train Epoch: 9 [14720/60000 (25%)]	Loss: 0.001916
Train Epoch: 9 [14880/60000 (25%)]	Loss: 0.070717
Train Epoch: 9 [15040/60000 (25%)]	Loss: 0.074415
Train Epoch: 9 [15200/60000 (25%)]	Loss: 0.000572
Train Epoch: 9 [15360/60000 (26%)]	Loss: 0.001167
Train Epoch: 9 [15520/60000 (26%)]	Loss: 0.128534
Train Epoch: 9 [15680/60000 (26%)]	Loss: 0.014539
Train Epoch: 9 [15840/60000 (26%)]	Loss: 0.000912
Train Epoch: 9 [16000/60000 (27%)]	Loss: 0.001013
Train Epoch: 9 [16160/60000 (27%)]	Loss: 0.022537
Train Epoch: 9 [16320/60000 (27%)]	Loss: 0.000306
Train Epoch: 9 [16480/60000 (27%)]	Loss: 0.000049
Train Epoch: 9 [16640/60000 (28%)]	Loss: 0.003215
Train Epoch: 9 [16800/60000 (28%)]	Loss: 0.001524
Train Epoch: 9 [16960/60000 (28%)]	Loss: 0.001062
Train Epoch: 9 [17120/60000 (29%)]	Loss: 0.057711
Train Epoch: 9 [17280/60000 (29%)]	Loss: 0.156228
Train Epoch: 9 [17440/60000 (29%)]	Loss: 0.000145
Train Epoch: 9 [17600/60000 (29%)]	Loss: 0.364296
Train Epoch: 9 [17760/60000 (30%)]	Loss: 0.000041
Train Epoch: 9 [17920/60000 (30%)]	Loss: 0.000469
Train Epoch: 9 [18080/60000 (30%)]	Loss: 0.072824
Train Epoch: 9 [18240/60000 (30%)]	Loss: 0.055285
Train Epoch: 9 [18400/60000 (31%)]	Loss: 0.000206
Train Epoch: 9 [18560/60000 (31%)]	Loss: 0.000483
Train Epoch: 9 [18720/60000 (31%)]	Loss: 0.000512
Train Epoch: 9 [18880/60000 (31%)]	Loss: 0.010944
Train Epoch: 9 [19040/60000 (32%)]	Loss: 0.025651
Train Epoch: 9 [19200/60000 (32%)]	Loss: 0.000138
Train Epoch: 9 [19360/60000 (32%)]	Loss: 0.001326
Train Epoch: 9 [19520/60000 (33%)]	Loss: 0.000197
Train Epoch: 9 [19680/60000 (33%)]	Loss: 0.000332
Train Epoch: 9 [19840/60000 (33%)]	Loss: 0.226429
Train Epoch: 9 [20000/60000 (33%)]	Loss: 0.000060
Train Epoch: 9 [20160/60000 (34%)]	Loss: 0.011638
Train Epoch: 9 [20320/60000 (34%)]	Loss: 0.004191
Train Epoch: 9 [20480/60000 (34%)]	Loss: 0.014238
Train Epoch: 9 [20640/60000 (34%)]	Loss: 0.055872
Train Epoch: 9 [20800/60000 (35%)]	Loss: 0.005706
Train Epoch: 9 [20960/60000 (35%)]	Loss: 0.028868
Train Epoch: 9 [21120/60000 (35%)]	Loss: 0.024167
Train Epoch: 9 [21280/60000 (35%)]	Loss: 0.160675
Train Epoch: 9 [21440/60000 (36%)]	Loss: 0.001142
Train Epoch: 9 [21600/60000 (36%)]	Loss: 0.269223
Train Epoch: 9 [21760/60000 (36%)]	Loss: 0.011802
Train Epoch: 9 [21920/60000 (37%)]	Loss: 0.001691
Train Epoch: 9 [22080/60000 (37%)]	Loss: 0.125279
Train Epoch: 9 [22240/60000 (37%)]	Loss: 0.003139
Train Epoch: 9 [22400/60000 (37%)]	Loss: 0.012618
Train Epoch: 9 [22560/60000 (38%)]	Loss: 0.002852
Train Epoch: 9 [22720/60000 (38%)]	Loss: 0.081952
Train Epoch: 9 [22880/60000 (38%)]	Loss: 0.000647
Train Epoch: 9 [23040/60000 (38%)]	Loss: 0.000292
Train Epoch: 9 [23200/60000 (39%)]	Loss: 0.000154
Train Epoch: 9 [23360/60000 (39%)]	Loss: 0.000003
Train Epoch: 9 [23520/60000 (39%)]	Loss: 0.000992
Train Epoch: 9 [23680/60000 (39%)]	Loss: 0.000013
Train Epoch: 9 [23840/60000 (40%)]	Loss: 0.001696
Train Epoch: 9 [24000/60000 (40%)]	Loss: 0.002267
Train Epoch: 9 [24160/60000 (40%)]	Loss: 0.001154
Train Epoch: 9 [24320/60000 (41%)]	Loss: 0.000010
Train Epoch: 9 [24480/60000 (41%)]	Loss: 0.000406
Train Epoch: 9 [24640/60000 (41%)]	Loss: 0.005954
Train Epoch: 9 [24800/60000 (41%)]	Loss: 0.000937
Train Epoch: 9 [24960/60000 (42%)]	Loss: 0.065912
Train Epoch: 9 [25120/60000 (42%)]	Loss: 0.007719
Train Epoch: 9 [25280/60000 (42%)]	Loss: 0.001599
Train Epoch: 9 [25440/60000 (42%)]	Loss: 0.002104
Train Epoch: 9 [25600/60000 (43%)]	Loss: 0.012025
Train Epoch: 9 [25760/60000 (43%)]	Loss: 0.000074
Train Epoch: 9 [25920/60000 (43%)]	Loss: 0.000349
Train Epoch: 9 [26080/60000 (43%)]	Loss: 0.000996
Train Epoch: 9 [26240/60000 (44%)]	Loss: 0.000003
Train Epoch: 9 [26400/60000 (44%)]	Loss: 0.001853
Train Epoch: 9 [26560/60000 (44%)]	Loss: 0.000787
Train Epoch: 9 [26720/60000 (45%)]	Loss: 0.001322
Train Epoch: 9 [26880/60000 (45%)]	Loss: 0.000140
Train Epoch: 9 [27040/60000 (45%)]	Loss: 0.000200
Train Epoch: 9 [27200/60000 (45%)]	Loss: 0.010511
Train Epoch: 9 [27360/60000 (46%)]	Loss: 0.001180
Train Epoch: 9 [27520/60000 (46%)]	Loss: 0.000494
Train Epoch: 9 [27680/60000 (46%)]	Loss: 0.000104
Train Epoch: 9 [27840/60000 (46%)]	Loss: 0.014561
Train Epoch: 9 [28000/60000 (47%)]	Loss: 0.000209
Train Epoch: 9 [28160/60000 (47%)]	Loss: 0.000781
Train Epoch: 9 [28320/60000 (47%)]	Loss: 0.005195
Train Epoch: 9 [28480/60000 (47%)]	Loss: 0.000257
Train Epoch: 9 [28640/60000 (48%)]	Loss: 0.000929
Train Epoch: 9 [28800/60000 (48%)]	Loss: 0.005502
Train Epoch: 9 [28960/60000 (48%)]	Loss: 0.000684
Train Epoch: 9 [29120/60000 (49%)]	Loss: 0.003218
Train Epoch: 9 [29280/60000 (49%)]	Loss: 0.025128
Train Epoch: 9 [29440/60000 (49%)]	Loss: 0.000663
Train Epoch: 9 [29600/60000 (49%)]	Loss: 0.002070
Train Epoch: 9 [29760/60000 (50%)]	Loss: 0.350601
Train Epoch: 9 [29920/60000 (50%)]	Loss: 0.000102
Train Epoch: 9 [30080/60000 (50%)]	Loss: 0.000480
Train Epoch: 9 [30240/60000 (50%)]	Loss: 0.016095
Train Epoch: 9 [30400/60000 (51%)]	Loss: 0.029432
Train Epoch: 9 [30560/60000 (51%)]	Loss: 0.004881
Train Epoch: 9 [30720/60000 (51%)]	Loss: 0.037293
Train Epoch: 9 [30880/60000 (51%)]	Loss: 0.023777
Train Epoch: 9 [31040/60000 (52%)]	Loss: 0.000123
Train Epoch: 9 [31200/60000 (52%)]	Loss: 0.004007
Train Epoch: 9 [31360/60000 (52%)]	Loss: 0.292410
Train Epoch: 9 [31520/60000 (53%)]	Loss: 0.000597
Train Epoch: 9 [31680/60000 (53%)]	Loss: 0.008636
Train Epoch: 9 [31840/60000 (53%)]	Loss: 0.002340
Train Epoch: 9 [32000/60000 (53%)]	Loss: 0.000465
Train Epoch: 9 [32160/60000 (54%)]	Loss: 0.001705
Train Epoch: 9 [32320/60000 (54%)]	Loss: 0.046363
Train Epoch: 9 [32480/60000 (54%)]	Loss: 0.011430
Train Epoch: 9 [32640/60000 (54%)]	Loss: 0.000923
Train Epoch: 9 [32800/60000 (55%)]	Loss: 0.008368
Train Epoch: 9 [32960/60000 (55%)]	Loss: 0.011169
Train Epoch: 9 [33120/60000 (55%)]	Loss: 0.000348
Train Epoch: 9 [33280/60000 (55%)]	Loss: 0.000343
Train Epoch: 9 [33440/60000 (56%)]	Loss: 0.002934
Train Epoch: 9 [33600/60000 (56%)]	Loss: 0.059361
Train Epoch: 9 [33760/60000 (56%)]	Loss: 0.188895
Train Epoch: 9 [33920/60000 (57%)]	Loss: 0.069015
Train Epoch: 9 [34080/60000 (57%)]	Loss: 0.002554
Train Epoch: 9 [34240/60000 (57%)]	Loss: 0.006270
Train Epoch: 9 [34400/60000 (57%)]	Loss: 0.003962
Train Epoch: 9 [34560/60000 (58%)]	Loss: 0.000944
Train Epoch: 9 [34720/60000 (58%)]	Loss: 0.007919
Train Epoch: 9 [34880/60000 (58%)]	Loss: 0.011442
Train Epoch: 9 [35040/60000 (58%)]	Loss: 0.006533
Train Epoch: 9 [35200/60000 (59%)]	Loss: 0.009898
Train Epoch: 9 [35360/60000 (59%)]	Loss: 0.001010
Train Epoch: 9 [35520/60000 (59%)]	Loss: 0.000408
Train Epoch: 9 [35680/60000 (59%)]	Loss: 0.092070
Train Epoch: 9 [35840/60000 (60%)]	Loss: 0.012622
Train Epoch: 9 [36000/60000 (60%)]	Loss: 0.001971
Train Epoch: 9 [36160/60000 (60%)]	Loss: 0.094423
Train Epoch: 9 [36320/60000 (61%)]	Loss: 0.014415
Train Epoch: 9 [36480/60000 (61%)]	Loss: 0.142357
Train Epoch: 9 [36640/60000 (61%)]	Loss: 0.000381
Train Epoch: 9 [36800/60000 (61%)]	Loss: 0.168410
Train Epoch: 9 [36960/60000 (62%)]	Loss: 0.878776
Train Epoch: 9 [37120/60000 (62%)]	Loss: 0.076433
Train Epoch: 9 [37280/60000 (62%)]	Loss: 0.002413
Train Epoch: 9 [37440/60000 (62%)]	Loss: 0.001237
Train Epoch: 9 [37600/60000 (63%)]	Loss: 0.003392
Train Epoch: 9 [37760/60000 (63%)]	Loss: 0.160129
Train Epoch: 9 [37920/60000 (63%)]	Loss: 0.283632
Train Epoch: 9 [38080/60000 (63%)]	Loss: 0.023007
Train Epoch: 9 [38240/60000 (64%)]	Loss: 0.000205
Train Epoch: 9 [38400/60000 (64%)]	Loss: 0.000566
Train Epoch: 9 [38560/60000 (64%)]	Loss: 0.000374
Train Epoch: 9 [38720/60000 (65%)]	Loss: 0.002321
Train Epoch: 9 [38880/60000 (65%)]	Loss: 0.106771
Train Epoch: 9 [39040/60000 (65%)]	Loss: 0.008813
Train Epoch: 9 [39200/60000 (65%)]	Loss: 0.001801
Train Epoch: 9 [39360/60000 (66%)]	Loss: 0.007148
Train Epoch: 9 [39520/60000 (66%)]	Loss: 0.000362
Train Epoch: 9 [39680/60000 (66%)]	Loss: 0.003856
Train Epoch: 9 [39840/60000 (66%)]	Loss: 0.005584
Train Epoch: 9 [40000/60000 (67%)]	Loss: 0.000062
Train Epoch: 9 [40160/60000 (67%)]	Loss: 0.004671
Train Epoch: 9 [40320/60000 (67%)]	Loss: 0.000724
Train Epoch: 9 [40480/60000 (67%)]	Loss: 0.001337
Train Epoch: 9 [40640/60000 (68%)]	Loss: 0.022787
Train Epoch: 9 [40800/60000 (68%)]	Loss: 1.820256
Train Epoch: 9 [40960/60000 (68%)]	Loss: 0.000177
Train Epoch: 9 [41120/60000 (69%)]	Loss: 0.004764
Train Epoch: 9 [41280/60000 (69%)]	Loss: 0.000279
Train Epoch: 9 [41440/60000 (69%)]	Loss: 0.064874
Train Epoch: 9 [41600/60000 (69%)]	Loss: 0.000069
Train Epoch: 9 [41760/60000 (70%)]	Loss: 0.000591
Train Epoch: 9 [41920/60000 (70%)]	Loss: 0.024913
Train Epoch: 9 [42080/60000 (70%)]	Loss: 0.089686
Train Epoch: 9 [42240/60000 (70%)]	Loss: 0.000844
Train Epoch: 9 [42400/60000 (71%)]	Loss: 0.008300
Train Epoch: 9 [42560/60000 (71%)]	Loss: 0.006826
Train Epoch: 9 [42720/60000 (71%)]	Loss: 0.000331
Train Epoch: 9 [42880/60000 (71%)]	Loss: 0.016641
Train Epoch: 9 [43040/60000 (72%)]	Loss: 0.059911
Train Epoch: 9 [43200/60000 (72%)]	Loss: 0.015989
Train Epoch: 9 [43360/60000 (72%)]	Loss: 0.000149
Train Epoch: 9 [43520/60000 (73%)]	Loss: 0.000052
Train Epoch: 9 [43680/60000 (73%)]	Loss: 0.040186
Train Epoch: 9 [43840/60000 (73%)]	Loss: 0.013335
Train Epoch: 9 [44000/60000 (73%)]	Loss: 0.065884
Train Epoch: 9 [44160/60000 (74%)]	Loss: 0.121391
Train Epoch: 9 [44320/60000 (74%)]	Loss: 0.001677
Train Epoch: 9 [44480/60000 (74%)]	Loss: 0.597512
Train Epoch: 9 [44640/60000 (74%)]	Loss: 0.000001
Train Epoch: 9 [44800/60000 (75%)]	Loss: 0.095166
Train Epoch: 9 [44960/60000 (75%)]	Loss: 0.002712
Train Epoch: 9 [45120/60000 (75%)]	Loss: 0.002249
Train Epoch: 9 [45280/60000 (75%)]	Loss: 0.000321
Train Epoch: 9 [45440/60000 (76%)]	Loss: 0.000958
Train Epoch: 9 [45600/60000 (76%)]	Loss: 0.000321
Train Epoch: 9 [45760/60000 (76%)]	Loss: 0.014501
Train Epoch: 9 [45920/60000 (77%)]	Loss: 0.006521
Train Epoch: 9 [46080/60000 (77%)]	Loss: 0.002242
Train Epoch: 9 [46240/60000 (77%)]	Loss: 0.008462
Train Epoch: 9 [46400/60000 (77%)]	Loss: 0.004472
Train Epoch: 9 [46560/60000 (78%)]	Loss: 0.001718
Train Epoch: 9 [46720/60000 (78%)]	Loss: 0.384045
Train Epoch: 9 [46880/60000 (78%)]	Loss: 0.000544
Train Epoch: 9 [47040/60000 (78%)]	Loss: 0.003305
Train Epoch: 9 [47200/60000 (79%)]	Loss: 0.002970
Train Epoch: 9 [47360/60000 (79%)]	Loss: 0.053567
Train Epoch: 9 [47520/60000 (79%)]	Loss: 0.003461
Train Epoch: 9 [47680/60000 (79%)]	Loss: 0.006351
Train Epoch: 9 [47840/60000 (80%)]	Loss: 0.104003
Train Epoch: 9 [48000/60000 (80%)]	Loss: 0.000105
Train Epoch: 9 [48160/60000 (80%)]	Loss: 0.042064
Train Epoch: 9 [48320/60000 (81%)]	Loss: 0.002885
Train Epoch: 9 [48480/60000 (81%)]	Loss: 0.006963
Train Epoch: 9 [48640/60000 (81%)]	Loss: 0.001781
Train Epoch: 9 [48800/60000 (81%)]	Loss: 0.004052
Train Epoch: 9 [48960/60000 (82%)]	Loss: 0.007516
Train Epoch: 9 [49120/60000 (82%)]	Loss: 0.000988
Train Epoch: 9 [49280/60000 (82%)]	Loss: 0.063200
Train Epoch: 9 [49440/60000 (82%)]	Loss: 0.011511
Train Epoch: 9 [49600/60000 (83%)]	Loss: 0.101276
Train Epoch: 9 [49760/60000 (83%)]	Loss: 0.003865
Train Epoch: 9 [49920/60000 (83%)]	Loss: 0.000826
Train Epoch: 9 [50080/60000 (83%)]	Loss: 0.006226
Train Epoch: 9 [50240/60000 (84%)]	Loss: 0.016247
Train Epoch: 9 [50400/60000 (84%)]	Loss: 0.001324
Train Epoch: 9 [50560/60000 (84%)]	Loss: 0.000278
Train Epoch: 9 [50720/60000 (85%)]	Loss: 0.000158
Train Epoch: 9 [50880/60000 (85%)]	Loss: 0.000745
Train Epoch: 9 [51040/60000 (85%)]	Loss: 0.011116
Train Epoch: 9 [51200/60000 (85%)]	Loss: 0.000609
Train Epoch: 9 [51360/60000 (86%)]	Loss: 0.001588
Train Epoch: 9 [51520/60000 (86%)]	Loss: 0.099996
Train Epoch: 9 [51680/60000 (86%)]	Loss: 0.000471
Train Epoch: 9 [51840/60000 (86%)]	Loss: 0.001361
Train Epoch: 9 [52000/60000 (87%)]	Loss: 0.274363
Train Epoch: 9 [52160/60000 (87%)]	Loss: 0.008522
Train Epoch: 9 [52320/60000 (87%)]	Loss: 0.368388
Train Epoch: 9 [52480/60000 (87%)]	Loss: 0.010384
Train Epoch: 9 [52640/60000 (88%)]	Loss: 0.000790
Train Epoch: 9 [52800/60000 (88%)]	Loss: 0.003567
Train Epoch: 9 [52960/60000 (88%)]	Loss: 0.000246
Train Epoch: 9 [53120/60000 (89%)]	Loss: 0.000793
Train Epoch: 9 [53280/60000 (89%)]	Loss: 0.005388
Train Epoch: 9 [53440/60000 (89%)]	Loss: 0.002332
Train Epoch: 9 [53600/60000 (89%)]	Loss: 0.012763
Train Epoch: 9 [53760/60000 (90%)]	Loss: 0.000861
Train Epoch: 9 [53920/60000 (90%)]	Loss: 0.012578
Train Epoch: 9 [54080/60000 (90%)]	Loss: 0.004924
Train Epoch: 9 [54240/60000 (90%)]	Loss: 0.001409
Train Epoch: 9 [54400/60000 (91%)]	Loss: 0.000673
Train Epoch: 9 [54560/60000 (91%)]	Loss: 0.033245
Train Epoch: 9 [54720/60000 (91%)]	Loss: 0.016677
Train Epoch: 9 [54880/60000 (91%)]	Loss: 0.000722
Train Epoch: 9 [55040/60000 (92%)]	Loss: 0.021521
Train Epoch: 9 [55200/60000 (92%)]	Loss: 0.028198
Train Epoch: 9 [55360/60000 (92%)]	Loss: 0.020847
Train Epoch: 9 [55520/60000 (93%)]	Loss: 0.003941
Train Epoch: 9 [55680/60000 (93%)]	Loss: 0.011197
Train Epoch: 9 [55840/60000 (93%)]	Loss: 0.000995
Train Epoch: 9 [56000/60000 (93%)]	Loss: 0.236886
Train Epoch: 9 [56160/60000 (94%)]	Loss: 0.000375
Train Epoch: 9 [56320/60000 (94%)]	Loss: 0.000253
Train Epoch: 9 [56480/60000 (94%)]	Loss: 0.022140
Train Epoch: 9 [56640/60000 (94%)]	Loss: 0.005425
Train Epoch: 9 [56800/60000 (95%)]	Loss: 0.000765
Train Epoch: 9 [56960/60000 (95%)]	Loss: 0.014016
Train Epoch: 9 [57120/60000 (95%)]	Loss: 0.000081
Train Epoch: 9 [57280/60000 (95%)]	Loss: 0.007013
Train Epoch: 9 [57440/60000 (96%)]	Loss: 0.003285
Train Epoch: 9 [57600/60000 (96%)]	Loss: 0.003460
Train Epoch: 9 [57760/60000 (96%)]	Loss: 0.006556
Train Epoch: 9 [57920/60000 (97%)]	Loss: 0.002172
Train Epoch: 9 [58080/60000 (97%)]	Loss: 0.002332
Train Epoch: 9 [58240/60000 (97%)]	Loss: 0.000073
Train Epoch: 9 [58400/60000 (97%)]	Loss: 0.001459
Train Epoch: 9 [58560/60000 (98%)]	Loss: 0.111131
Train Epoch: 9 [58720/60000 (98%)]	Loss: 0.006712
Train Epoch: 9 [58880/60000 (98%)]	Loss: 0.000624
Train Epoch: 9 [59040/60000 (98%)]	Loss: 0.003426
Train Epoch: 9 [59200/60000 (99%)]	Loss: 0.000352
Train Epoch: 9 [59360/60000 (99%)]	Loss: 0.001373
Train Epoch: 9 [59520/60000 (99%)]	Loss: 0.000281
Train Epoch: 9 [59680/60000 (99%)]	Loss: 0.315941
Train Epoch: 9 [59840/60000 (100%)]	Loss: 0.003895
11.54902696609497

Test set: Average loss: 0.0342, Accuracy: 9894/10000 (99%)

0.9121782779693604
Train Epoch: 10 [0/60000 (0%)]	Loss: 0.005224
Train Epoch: 10 [160/60000 (0%)]	Loss: 0.000090
Train Epoch: 10 [320/60000 (1%)]	Loss: 0.042153
Train Epoch: 10 [480/60000 (1%)]	Loss: 0.001858
Train Epoch: 10 [640/60000 (1%)]	Loss: 0.000181
Train Epoch: 10 [800/60000 (1%)]	Loss: 0.001556
Train Epoch: 10 [960/60000 (2%)]	Loss: 0.003428
Train Epoch: 10 [1120/60000 (2%)]	Loss: 0.005229
Train Epoch: 10 [1280/60000 (2%)]	Loss: 0.273685
Train Epoch: 10 [1440/60000 (2%)]	Loss: 0.015601
